aircraft_id,component_id,flight_cycles,engine_hours,temperature_sensor_1,temperature_sensor_2,vibration_sensor,pressure_sensor,fault_code_count,last_maintenance_cycles,maintenance_log_flag,sensor_drift_flag,ambient_temperature,humidity,failure_within_10_cycles
AC12,Wing,322,205.9617817,95.93977169,93.56651202,1.330219594,99.27505437,2,0,0,0,30.30398566,46.79870993,0
AC12,Wing,325,207.820177,90.14899259,92.74305112,1.192159634,92.30924798,2,0,0,0,21.85635779,70.66261074,0
AC12,Wing,326,208.7584988,94.08376899,91.88308043,0.7123530509,100.5344266,2,0,0,0,35.41031379,53.41443542,0
AC12,Wing,327,210.6816052,98.03901157,92.0009224,1.188044379,113.4951374,2,0,0,0,32.92154673,77.53951726,0
AC12,Wing,328,211.565385,97.64550838,92.56981857,1.631850895,102.2368591,1,0,0,0,11.6624062,62.9738701,0
AC12,Wing,329,213.6606351,90.45755524,92.57952482,0.8345535784,95.6807078,1,0,0,0,25.79172483,66.62008628,0
AC12,Wing,332,215.9162985,99.21526678,93.41873451,1.044483202,94.38307661,0,0,0,0,30.45044396,33.93533295,0
AC12,Wing,333,217.3001461,84.12850272,96.87656174,0.9497101887,101.6305648,2,0,0,0,20.13097875,43.81877547,0
AC12,Wing,336,219.8236292,92.07304518,89.25820098,0.6663581922,108.1929687,0,0,0,0,32.79629222,45.91271147,0
AC12,Wing,339,221.9679004,81.87873991,87.79679563,0.9188925373,99.73338031,1,0,0,0,28.48167494,53.64863008,0
AC12,Wing,341,224.3468119,87.3302347,97.95568902,1.0765777,97.54211647,4,0,0,0,33.03892334,54.48456941,0
AC12,Wing,344,226.8019214,91.27746134,86.49385091,1.17659618,98.58848463,1,0,0,0,28.89042593,61.44246707,0
AC12,Wing,348,229.7762246,94.08482766,103.0692862,1.198487904,103.5130356,4,0,0,0,25.34372702,30.02838938,0
AC12,Wing,350,231.4554041,92.52110038,98.24876209,1.035944956,92.84814177,4,0,0,0,9.582631438,51.38439094,0
AC12,Wing,353,233.2630438,90.44241339,103.4848531,0.9347423492,95.99007516,6,0,0,0,24.10556067,83.25462989,0
AC12,Wing,357,235.9924084,91.06361772,99.52264593,1.289774746,92.93976077,6,0,0,0,18.40171488,49.65562242,0
AC12,Wing,361,237.882644,89.39290092,104.8103087,1.423309088,96.64680869,5,0,0,0,21.53377578,69.88201388,0
AC12,Wing,364,238.8241588,91.50207212,95.11974545,1.363527428,98.80252255,6,0,0,0,18.69010958,66.93885784,0
AC12,Wing,365,239.7999719,91.77221907,94.75223704,1.730968881,102.6620803,2,0,0,0,27.62571797,59.55667468,0
AC12,Wing,368,241.4765058,95.46602051,98.3320077,1.483451557,84.1290249,2,0,0,0,33.82892028,42.69470898,1
AC12,Wing,371,244.1472692,100.2851146,94.37017133,1.430097073,96.4656945,5,0,0,1,26.61449644,71.69702309,1
AC12,Wing,374,244.6609879,101.4031579,98.74833464,1.374387149,100.8034902,3,0,0,0,13.06906681,54.71133019,1
AC12,Wing,375,245.2274813,92.86735414,100.8047477,1.485162221,100.2483855,4,0,0,1,24.86911453,65.70931623,1
AC12,Wing,377,247.3009295,93.62864786,93.93525917,1.163437447,102.1899464,4,0,0,0,29.68822244,53.01316823,1
AC12,Wing,380,250.0542224,94.78796966,99.34665266,1.573854392,104.0584933,6,0,1,0,39.74875963,38.13366277,1
AC12,Wing,383,252.0745392,98.64130731,93.1835187,1.065123941,94.55773903,1,0,1,0,26.70556977,45.28213919,1
AC12,Wing,387,253.3212871,99.9530458,111.8802278,1.321781836,103.3152301,2,0,0,0,28.58607006,46.50802184,1
AC12,Wing,390,255.2578444,101.1086599,105.8531495,1.426893961,91.15129803,6,0,1,1,26.31650125,56.0078703,1
AC12,Wing,393,257.3467803,91.39606093,104.1040354,1.341637486,91.26034973,5,0,1,1,29.71091176,58.81612034,1
AC12,Wing,396,260.1808025,95.02989053,105.7489025,1.617841418,91.74809306,3,0,1,1,39.36554929,44.76097231,0
AC12,Wing,398,260.8533366,103.6041535,106.632843,1.154204176,97.91238024,3,0,1,1,32.41782147,86.96830349,0
AC12,Wing,401,262.2281016,109.5946015,112.4359846,1.501973589,89.54798136,1,0,1,1,23.73356534,73.75169606,0
AC12,Wing,405,262.829191,114.608832,107.1098421,1.348586061,90.79338344,4,0,1,1,12.68444535,87.80549315,0
AC12,Wing,407,265.2624196,102.4132542,101.9947287,1.470683992,92.38887604,4,0,1,0,42.14324862,50.20934035,0
AC12,Wing,410,266.9493872,99.64576157,118.1818442,1.627637428,89.31872356,4,0,1,0,18.78990947,89.44678517,0
AC12,Wing,412,268.3856858,109.2593906,101.299361,1.516266098,84.57089058,3,0,1,1,14.90654966,56.60959404,0
AC12,Engine2,3,1.219084438,93.19947126,81.78720329,0.8999508691,106.2865367,0,0,0,0,29.86411602,61.02130752,0
AC12,Engine2,4,1.968082159,93.62939921,94.01796846,0.9044128796,104.228508,1,0,0,0,22.37996959,60.5242587,0
AC12,Engine2,5,2.757931334,86.1101263,92.60518977,0.9750666267,100.1972292,2,0,0,0,26.38146093,57.86426184,0
AC12,Engine2,9,3.562264953,86.36360057,97.95751899,1.192863309,104.5104221,0,0,0,0,14.26609491,63.9458967,0
AC12,Engine2,10,4.233015962,102.1410634,99.57658845,1.241843864,98.05227786,2,0,0,0,10.1016569,89.30313123,0
AC12,Engine2,12,5.854946023,94.5204449,84.13500835,0.6476154005,97.47359539,1,0,0,0,21.39005954,54.26938352,0
AC12,Engine2,15,8.125251533,99.28733694,96.96006488,0.9126373544,106.3982549,1,0,0,0,27.6131932,70.94024358,0
AC12,Engine2,19,10.95084365,92.2581237,98.21737255,1.055963314,93.83001896,1,0,0,0,44.1049617,66.01206241,0
AC12,Engine2,23,12.26357297,95.45888516,93.75938195,0.8555706615,108.8708901,1,0,0,0,23.6362192,44.48017794,0
AC12,Engine2,27,13.91860952,86.3023532,86.47443873,1.227657349,99.50413668,1,0,0,0,26.16048527,54.74888534,0
AC12,Engine2,31,16.06514838,81.4388336,90.83998513,1.318069965,92.61054344,2,0,0,0,33.95823148,60.25346538,0
AC12,Engine2,33,18.8462511,84.81044799,79.24618686,0.5713689088,99.30729153,1,0,0,0,21.36984982,67.83353137,0
AC12,Engine2,35,19.80953235,94.66922586,93.60917279,1.03563274,103.2523225,1,0,0,0,25.84876009,57.09379471,0
AC12,Engine2,36,21.31750616,92.0893339,91.53721627,0.9355064954,103.0177547,0,0,0,0,19.45522933,48.63094155,0
AC12,Engine2,37,22.9892095,84.93733745,91.43315776,0.6938244365,101.5376671,1,0,0,0,40.57670218,73.12011834,0
AC12,Engine2,38,25.00567447,93.43561911,88.04324963,1.154141969,111.3965568,2,0,0,0,20.7271816,48.08706324,0
AC12,Engine2,41,27.35716559,87.78686596,89.55284794,0.8790503238,99.35828197,0,0,0,0,23.82720022,59.42103022,0
AC12,Engine2,45,29.71656157,96.76403256,82.63157625,1.64303056,97.15545641,0,0,0,0,18.68324821,59.57928599,0
AC12,Engine2,49,31.56685918,82.53742587,90.30223318,0.974141372,97.95817366,0,0,0,0,19.51376502,69.12728516,0
AC12,Engine2,53,32.93762897,89.77483568,93.91372679,1.083527554,96.56618232,0,0,0,0,15.15492318,66.43517475,0
AC12,Engine2,56,33.59073009,86.28081794,87.9898971,1.121237021,92.10826709,2,0,0,0,33.86105132,42.70756304,0
AC12,Engine2,60,35.90961818,98.63662913,90.89386382,1.162884733,96.96862753,1,0,0,0,7.292972454,59.6589257,0
AC12,Engine2,63,36.66029991,89.22473442,88.315866,1.246405538,100.2690665,2,0,0,0,31.18928283,86.59327976,0
AC12,Engine2,66,38.13876826,84.96294236,91.7103611,1.352496132,97.99231649,2,0,0,0,18.75962948,42.64913607,0
AC12,Engine2,67,40.54270908,95.96768085,88.87058715,0.7237659101,89.87445624,0,0,0,0,33.88523478,44.20531307,0
AC12,Engine2,69,43.04460143,93.80827801,91.37291556,1.001250317,96.58851375,0,0,0,0,26.57403715,63.54393501,0
AC12,Engine2,71,46.02996937,80.93124959,103.4103519,1.233548838,100.2417009,1,0,0,0,29.87539993,60.47389329,0
AC12,Engine2,73,48.93187001,87.19411095,92.5047919,1.015000187,106.2556586,1,0,0,0,35.43227689,51.58478676,0
AC12,Engine2,75,51.19222258,88.20280456,89.40339118,0.5008311704,103.3317693,1,0,0,0,24.93598064,74.43621081,0
AC12,Engine2,76,52.34347097,87.29869313,100.2946637,0.9838220995,102.3281738,0,0,0,0,17.29293377,68.19162348,0
AC12,Engine2,77,54.79101765,87.7027995,91.31125185,0.6980745883,98.85894043,2,0,0,0,19.37121684,79.43330799,0
AC12,Engine2,80,55.69189198,95.60791149,89.61822855,1.041162381,108.034609,2,0,0,0,19.00055528,64.77908837,0
AC12,Engine2,84,56.92978143,89.33451907,93.10637991,1.155154112,99.48306644,1,0,0,0,19.70297043,36.33571437,0
AC12,Engine2,88,59.64147643,83.77297636,88.09259673,0.6201856286,97.74180392,1,0,0,0,19.45897121,82.34672155,0
AC12,Engine2,91,61.0565679,95.26853402,86.88938015,1.120523542,98.36213016,0,0,0,0,26.99188987,43.1713438,0
AC12,Engine2,94,61.70180524,90.17368179,90.26059333,0.962187264,101.5683623,1,0,0,0,23.31772005,64.48651437,0
AC12,Engine2,98,62.65744928,80.31653831,95.87759117,0.7262389758,95.73919184,0,0,0,0,39.21247526,47.06846268,0
AC12,Engine2,102,63.45170988,80.49836235,95.16565063,1.47824683,103.3593561,1,0,0,0,34.15901165,80.2037708,0
AC12,Engine2,103,65.93009076,89.59555294,86.18790417,1.263708835,105.0030844,2,0,0,0,25.17708684,51.52176302,0
AC12,Engine2,107,67.20265116,90.1533677,90.70350986,1.14260852,94.6632939,1,0,0,0,36.7611327,47.00797878,0
AC12,Engine2,108,67.90009115,92.06460279,81.49970056,1.248251038,110.008991,1,0,0,0,30.45199781,64.25435525,0
AC12,Engine2,112,69.45588454,104.5149098,101.8194927,0.9417165632,99.23494735,1,0,0,0,37.1935979,59.26042106,0
AC12,Engine2,116,70.50860425,94.70581319,89.20252314,1.005728314,108.3636633,2,0,0,0,29.72437216,60.01879674,0
AC12,Engine2,117,71.78593893,97.37613373,88.94583734,0.7440831027,93.48879283,2,0,0,0,27.20287147,46.88809704,0
AC12,Engine2,119,72.425658,95.79077967,86.41707326,1.162367094,102.2729783,0,0,0,0,40.59146533,47.35748469,0
AC12,Engine2,121,75.24360154,90.44339125,88.35903776,0.6449930467,89.64770711,1,0,0,0,39.96832543,41.98885459,0
AC12,Engine2,124,76.02911454,94.19495308,85.24681732,1.187281498,98.9503655,2,0,0,0,-0.8173917763,36.18266788,0
AC12,Engine2,127,77.03091649,96.03524782,93.56424557,1.019536026,105.8326509,2,0,0,0,10.23374629,39.45798449,0
AC12,Engine2,128,78.54070453,88.25186447,93.91145762,1.35321213,103.2380565,1,0,0,0,19.17653057,78.48161506,0
AC12,Engine2,130,80.88239756,91.70795691,89.78981511,0.6503502232,91.86055199,2,0,0,0,28.91790203,22.05354734,0
AC12,Engine2,131,82.72353609,92.20734744,97.1065045,0.9900525757,98.55391359,0,0,0,0,19.09469369,74.55496398,0
AC12,Engine2,132,84.01409349,97.74881443,98.15793451,1.060153502,102.220552,1,0,0,0,25.47218941,68.5549713,0
AC12,Engine2,135,85.79901692,93.57550011,95.49693182,0.8961207295,96.46474364,2,0,0,0,39.16404443,61.53820048,0
AC12,Engine2,139,86.81427826,88.66068095,84.92768081,0.5949734446,102.1627189,2,0,0,0,38.77216542,62.95732959,0
AC12,Engine2,141,89.32731689,87.5299553,93.9492811,1.09220566,104.7242183,0,0,0,0,8.601575759,67.05480766,0
AC12,Engine2,145,90.59470238,85.35158436,89.85820044,0.9930790274,101.2590941,2,0,0,0,13.79295133,34.0634039,0
AC12,Engine2,146,93.44605641,89.70360514,89.03485756,0.8233916542,102.4524824,1,0,0,0,30.56628123,48.3327952,0
AC12,Engine2,150,94.74235543,85.5511649,85.5028738,0.854888185,105.6231051,0,0,0,0,18.02191694,55.59483868,0
AC12,Engine2,153,96.47378909,92.24407936,92.34109775,1.022425065,116.1452006,0,0,0,0,37.27196521,40.74174427,0
AC12,Engine2,156,98.63758926,91.64325692,93.64752374,0.929931212,102.4397143,2,0,0,0,45.73159363,42.7177078,0
AC12,Engine2,158,99.38692379,90.26439388,104.5307979,1.083635744,107.2631907,0,0,0,0,25.82181365,56.64447916,0
AC12,Engine2,161,101.400188,93.70338255,90.3329776,0.9889516863,97.68144056,0,0,0,0,21.14775816,58.89253042,0
AC12,Engine2,165,103.3047969,96.9304389,97.61638728,0.9807654516,102.3152696,1,0,0,0,41.80397719,77.49256857,0
AC12,Engine2,169,105.7264634,92.97406718,93.62063825,1.473352164,89.03666767,1,0,0,0,17.8187256,89.13762889,0
AC12,Engine2,171,107.5798168,83.89719918,88.25000498,0.5305220125,99.2253756,1,0,0,0,13.64515665,51.27160277,0
AC12,Engine2,174,109.2732831,87.70072119,96.29359167,1.237772906,99.81989238,1,0,0,0,40.80517246,77.22618524,0
AC12,Engine2,178,110.156748,89.84882518,102.1437442,1.012197681,98.48388681,0,0,0,0,8.333014495,49.07194759,0
AC12,Engine2,182,110.8821247,84.61059267,83.33818156,0.8402173847,107.4747653,1,0,0,0,26.99859632,50.36825243,0
AC12,Engine2,183,112.8998552,102.1732537,96.60437499,0.8049179652,100.0027082,1,0,0,0,26.47100331,51.2624375,0
AC12,Engine2,187,113.9503046,86.15006546,99.60402026,1.290011628,104.604496,0,0,0,0,25.73169333,48.27443137,0
AC12,Engine2,191,116.41649,84.60969927,100.7519159,1.242202016,92.85502758,2,0,0,0,45.36204661,77.52871578,0
AC12,Engine2,192,118.1484585,89.01697705,89.54902849,0.8888073229,110.310728,2,0,0,0,13.32397204,76.02512023,0
AC12,Engine2,194,119.5706986,95.65665564,91.32934922,1.11287284,101.2751092,1,0,0,0,29.1372845,60.12635552,0
AC12,Engine2,196,121.8115297,104.7129468,91.4954518,1.149599641,96.88440127,1,0,0,0,36.65854258,52.33254644,0
AC12,Engine2,197,124.6483006,87.63016867,91.65788873,0.8525043569,104.2011341,2,0,0,0,23.78768974,65.9003696,0
AC12,Engine2,198,127.5158673,94.18254382,94.26194221,0.8590616089,93.30066918,2,0,0,0,20.11662553,76.16058621,0
AC12,Engine2,200,129.004401,88.12641763,95.27752451,1.09415438,103.6002954,1,0,0,0,7.278486278,74.11978228,0
AC12,Engine2,202,129.9796678,75.91170223,92.00822275,1.170251472,97.10897715,1,0,0,0,40.634967,62.91022147,0
AC12,Engine2,204,131.5358737,99.35365598,89.30296939,1.013205001,95.46084532,2,0,0,0,34.98315261,52.31444404,0
AC12,Engine2,205,132.5451872,84.41437937,97.56295195,1.131682789,103.2697265,2,0,0,0,6.500075412,58.79880795,0
AC12,Engine2,207,134.2148759,96.6397725,88.29717359,1.057164428,106.2837951,2,0,0,0,19.01810366,47.05455621,0
AC12,Engine2,210,135.0659983,96.41530798,84.28479324,1.176785028,99.31002504,0,0,0,0,34.56536709,66.12506068,0
AC12,Engine2,211,136.6939764,85.27287019,87.15497915,1.17230506,94.21081605,1,0,0,0,20.82036363,73.43167135,0
AC12,Engine2,212,139.2153741,82.28588971,97.74462308,1.377747663,103.3852406,2,0,0,0,32.0574538,85.09575962,0
AC12,Engine2,213,140.9062608,88.81087978,87.07030173,0.9025892326,97.65833602,2,0,0,0,29.38054302,59.61735571,0
AC12,Engine2,214,141.4401727,90.43934762,92.7569571,1.018498726,103.5079444,2,0,0,0,9.083770565,46.91482759,0
AC12,Engine2,215,143.5550089,85.99894855,99.08509861,0.9418803748,105.1942811,0,0,0,0,19.19522122,71.83685146,0
AC12,Engine2,219,144.7375054,92.603963,92.16964577,0.9288170792,97.71672047,1,0,0,0,54.46080827,90.72759015,0
AC12,Engine2,222,147.584585,95.51168167,86.08194813,1.18183316,103.8676095,0,0,0,0,32.97115201,45.37197885,0
AC12,Engine2,223,150.3285957,86.41345793,89.94382677,0.8519733852,104.3696986,1,0,0,0,20.57759811,59.19134837,0
AC12,Engine2,224,152.5539305,88.15683946,93.38244116,1.180500673,96.36806147,0,0,0,0,35.13964078,38.78394741,0
AC12,Engine2,227,154.1286847,89.3034992,86.77518554,0.8885206559,105.4608843,1,0,0,0,29.98280998,55.26652124,0
AC12,Engine2,229,155.1884547,91.62997281,93.71975878,0.8250072459,87.48082285,0,0,0,0,21.57868704,68.34194423,0
AC12,Engine2,232,158.0685416,85.35495,88.46215738,1.04321267,98.51899917,2,0,0,0,24.00358243,54.12245006,0
AC12,Engine2,235,159.0441011,83.14465379,90.71119474,1.000644794,102.2626262,1,0,0,0,3.276431553,45.10972318,0
AC12,Engine2,236,159.5599779,98.84181519,89.19902023,1.245770149,107.3344166,2,0,0,0,20.82771191,60.86370674,0
AC12,Engine2,240,160.7027694,93.44022887,86.82816112,0.882849905,89.68995417,0,0,0,0,8.134376562,60.95741707,0
AC12,Engine2,241,161.6753992,83.76251269,86.50271123,0.6692770664,100.7476032,2,0,0,0,14.69438179,72.75100893,0
AC12,Engine2,245,163.795263,87.35098157,85.92979416,1.199718062,102.4058783,0,0,0,0,8.264282522,56.984661,0
AC12,Engine2,249,166.6110138,90.15547542,93.61457465,1.182477636,96.40820293,0,0,0,0,28.35775939,54.10796198,0
AC12,Engine2,253,167.8776915,88.34390024,91.0690702,1.150699324,91.04478403,1,0,0,0,24.02489198,68.50522564,0
AC12,Engine2,254,168.6728895,92.54344192,92.8633472,0.9526393269,103.3373982,0,0,0,0,35.32078209,57.54220691,0
AC12,Engine2,255,169.2909645,93.69947136,98.93862249,0.9258657651,102.4472189,1,0,0,0,33.48345383,81.60098742,0
AC12,Engine2,257,171.5601214,99.77044767,92.67702526,0.5008571689,100.6929211,0,0,0,0,32.34173089,78.06392312,0
AC12,Engine2,261,174.0991162,80.72864028,86.71012459,1.384248133,106.9044503,2,0,0,0,35.35065681,55.0634399,0
AC12,Engine2,263,176.4297189,84.46581027,103.8637557,0.686299259,102.0827296,2,0,0,0,25.00623712,57.02863405,0
AC12,Engine2,266,178.6388747,90.3489472,89.27684317,1.034820934,105.8477476,0,0,0,0,41.15618936,57.68991424,0
AC12,Engine2,270,181.199314,95.69162681,91.09842409,1.174376029,92.00781818,2,0,0,0,14.03669648,41.52084355,0
AC12,Engine2,273,182.0960788,90.55927076,89.7166459,0.8928173329,98.04671737,1,0,0,0,27.77600429,74.07298803,0
AC12,Engine2,276,183.5042956,94.14796146,98.3595121,0.7890330871,100.8774022,0,0,0,0,30.2865233,52.02852882,0
AC12,Engine2,279,185.393734,93.34723162,95.98031847,0.8395725356,92.77505423,0,0,0,0,34.82582637,49.78698091,0
AC12,Engine2,283,186.0552965,92.59810912,96.63107493,0.6746832847,98.91031386,2,0,0,0,32.49084707,38.26900867,0
AC12,Engine2,287,188.8594322,85.89640193,92.46832946,1.116783537,100.6902698,1,0,0,0,27.57138543,54.22717959,0
AC12,Engine2,290,190.4393474,77.76732957,94.65852061,0.9710370268,96.50577096,2,0,0,0,19.79039061,49.69528917,0
AC12,Engine2,291,193.0299209,94.98465996,86.93080188,0.574612455,96.88453913,0,0,0,0,32.43924129,87.55857343,0
AC12,Engine2,294,195.1520622,88.13822383,93.80807617,1.416737818,103.9429914,2,0,0,0,34.38884907,26.08200656,0
AC12,Engine2,297,196.4035454,93.44996855,93.86748056,0.2972761749,97.18774075,2,0,0,0,16.93826394,64.07473855,0
AC12,Engine2,299,199.3204516,93.35980376,95.53010869,0.74105997,108.7070132,1,0,0,0,31.22963275,83.49403567,0
AC12,Engine2,301,200.2512735,90.52780958,95.84787441,0.9275559756,106.3500432,1,0,0,0,40.10975807,77.25620876,0
AC12,Engine2,303,201.8698914,84.17821064,88.04135242,0.5239362411,105.621075,2,0,0,0,24.02592077,65.3730418,0
AC12,Engine2,305,203.9246569,97.30394747,95.17709278,0.427001149,102.0345946,1,0,0,0,28.03312581,66.07858438,0
AC12,Engine2,308,205.9109975,93.77240936,92.88363124,1.184541355,105.65161,2,0,0,0,12.20432703,57.94925606,0
AC12,Engine2,311,207.4853359,84.90126838,81.05245265,1.297374302,100.3776868,2,0,0,0,28.27458571,60.93269065,0
AC12,Engine2,312,208.2388206,83.61897854,91.86806082,0.8646882378,98.17112378,0,0,0,0,21.52586457,41.28034143,0
AC12,Engine2,313,209.9841213,91.06117276,89.02916883,0.5002797945,101.0306344,0,0,0,0,39.35379474,55.55943693,0
AC12,Engine2,316,211.9850568,81.72381097,96.74877438,0.9620707493,104.9088981,1,0,0,0,24.87363986,33.78795835,0
AC12,Engine2,320,214.2581109,83.79581038,89.85060607,0.6677508182,112.8373943,0,0,0,0,25.57062424,57.80727115,0
AC12,Engine2,321,215.8191185,87.85029216,83.2188791,1.089326713,100.6704199,0,0,0,0,28.67430603,64.45075606,0
AC12,Engine2,324,217.1076242,85.94868979,87.40339985,0.8971024189,100.0289039,1,0,0,0,23.39811861,57.17789575,0
AC12,Engine2,326,219.5595666,78.61340247,99.94450263,0.5551333822,96.50878859,1,0,0,0,10.42854174,62.62318138,0
AC12,Engine2,328,220.6240214,93.18306718,94.93882582,0.9618814167,91.69335497,1,0,0,0,35.12359264,81.29067014,0
AC12,Engine2,330,223.1287954,97.43304858,90.69028897,0.8922804583,99.29999454,2,0,0,0,32.8902824,64.33460942,0
AC12,Engine2,333,226.1033168,93.70498907,96.95646066,1.201213398,106.5022154,0,0,0,0,15.6505015,27.46873411,0
AC12,Engine2,334,228.7221502,93.31255905,88.09336745,1.112512308,100.2928671,1,0,0,0,21.37789763,90.50947798,0
AC12,Engine2,338,230.4070919,92.54551166,89.48174145,0.9278948023,99.71404123,0,0,0,0,23.00035108,72.05048615,0
AC12,Engine2,340,231.3096111,89.57842566,96.81167437,0.8298430181,95.96534422,2,0,0,0,36.7384778,72.55417488,0
AC12,Engine2,342,232.3185675,92.9578939,92.15179498,0.8632335243,98.3678138,1,0,0,0,15.80720533,74.37224289,0
AC12,Engine2,345,233.308541,87.73691319,94.07507767,0.9005204784,99.56872292,2,0,0,0,30.42610973,47.53491659,0
AC12,Engine2,346,235.4389305,87.20795619,86.47535548,1.122161752,110.4108256,2,0,0,0,12.02364002,48.04152354,0
AC12,Engine2,347,237.129929,92.31372969,91.82361829,0.661953449,101.114287,0,0,0,0,26.05816203,70.84526001,0
AC12,Engine2,349,238.7120649,92.58382429,107.0212204,1.451283441,104.7696341,1,0,0,0,12.490644,72.10578426,0
AC12,Engine2,351,240.0566304,103.2607576,91.98130547,0.7404546853,93.73826518,0,0,0,0,29.94092251,66.8754038,0
AC12,Engine2,355,242.2539314,94.75695309,101.0488978,0.9461942015,94.02519366,1,0,0,0,13.70342482,85.76308218,0
AC12,Engine2,356,243.8666041,87.21991331,97.36847167,0.9520173683,106.6859873,0,0,0,0,19.05059799,30.25439989,0
AC12,Engine2,360,244.8227031,82.66039707,98.64809331,0.9464058982,97.79777918,1,0,0,0,24.23823778,49.28669068,0
AC12,Engine2,362,246.2960158,90.08511054,86.8776841,1.401889018,97.63818712,1,0,0,0,24.30868503,77.02849077,0
AC12,Engine2,363,248.4014627,95.12959487,86.59145946,1.068372538,104.8807022,0,0,0,0,32.26168581,43.57680045,0
AC12,Engine2,364,250.6683018,88.27854805,85.64707531,1.364358717,85.30360932,1,0,0,0,18.14740532,55.3133979,0
AC12,Engine2,368,252.0052261,89.95273381,93.98372373,1.170266597,104.536657,1,0,0,0,37.68543105,76.17875367,0
AC12,Engine2,370,252.6145137,90.16058429,93.32282584,0.88582054,99.67129145,0,0,0,0,4.296001088,54.61326606,0
AC13,Engine1,1,1.718375946,99.52013645,99.52724339,1.047268208,98.68366113,0,0,0,0,6.977513446,21.72346456,0
AC13,Engine1,5,3.65950671,75.26351396,88.97752903,1.142264949,101.119779,1,0,0,0,25.15182906,53.74965985,0
AC13,Engine1,6,4.377727163,86.46614702,93.89214947,0.8322700371,99.6415667,2,0,0,0,30.38416428,51.37847053,0
AC13,Engine1,8,5.598843967,89.21378956,92.48410482,0.4898737703,106.8709667,2,0,0,0,28.06576705,72.83191468,0
AC13,Engine1,12,7.158824219,87.76741963,98.17502444,1.070489403,113.3618689,1,0,0,0,27.63803678,44.84336073,0
AC13,Engine1,15,9.912834893,93.18446797,99.18487607,0.8880091033,95.1103464,2,0,0,0,24.92102728,53.07673664,0
AC13,Engine1,17,12.68233274,83.41908997,92.28161498,1.14275716,109.2007888,0,0,0,0,30.46849505,82.92299124,0
AC13,Engine1,21,13.92124038,81.88445874,98.45774205,0.9865041781,86.1769299,0,0,0,0,20.60575588,37.50522924,0
AC13,Engine1,23,15.47740251,85.61627594,90.23445992,1.036371607,105.3868294,1,0,0,0,33.91557341,45.30916017,0
AC13,Engine1,24,16.60120924,91.76233781,93.63727882,0.8254405549,97.3019722,2,0,0,0,16.40537597,41.78258414,0
AC13,Engine1,28,17.70178742,95.73486875,94.61824033,0.8681229412,98.84477476,0,0,0,0,28.38666281,54.26545062,0
AC13,Engine1,31,20.45010867,89.19929009,92.22441435,0.9805187591,103.1706691,0,0,0,0,27.38565332,62.55496565,0
AC13,Engine1,33,21.21396639,84.15017314,93.70447061,1.113904711,99.22068438,2,0,0,0,43.92859962,61.20517078,0
AC13,Engine1,34,24.20181189,95.3643985,86.22057565,1.102256597,106.2745406,1,0,0,0,14.17860529,68.15783755,0
AC13,Engine1,35,26.70338211,78.13504944,94.31659521,1.074597001,101.2433202,0,0,0,0,35.53386865,46.72538291,0
AC13,Engine1,37,27.8912517,90.48647881,80.38630757,1.065665562,88.07894384,2,0,0,0,26.68563281,72.83864121,0
AC13,Engine1,38,30.80785517,99.25370274,91.97255616,1.015711656,104.2516369,1,0,0,0,23.29208699,48.85391803,0
AC13,Engine1,42,31.53950507,88.99859057,103.9958654,0.8215169126,106.9141531,0,0,0,0,34.49587412,83.30406182,0
AC13,Engine1,44,33.12709873,95.47184899,96.36791947,1.084988088,95.80572328,1,0,0,0,36.12426899,46.86060795,0
AC13,Engine1,45,34.0149106,90.40160779,91.25325393,1.297084013,98.84251985,1,0,0,0,34.47010267,54.71988374,0
AC13,Engine1,47,36.18957755,85.27655353,88.51599573,0.8211585119,101.9164931,1,0,0,0,19.16533991,46.89999332,0
AC13,Engine1,48,36.966239,86.40690673,89.01258285,1.315701356,105.9841501,2,0,0,0,12.96425103,34.04580581,0
AC13,Engine1,50,38.07533813,93.18835353,96.03339608,0.7488001029,107.510749,1,0,0,0,32.79979813,81.01003875,0
AC13,Engine1,52,40.56934089,100.5648482,93.32826578,0.7420011127,89.90996288,2,0,0,0,21.27193753,62.67036854,0
AC13,Engine1,56,42.611651,90.27551158,88.99583011,0.9355555355,95.17367417,2,0,0,0,14.70245343,93.43839236,0
AC13,Engine1,58,44.67548764,87.66607643,90.47961404,0.955030501,88.71186962,0,0,0,0,16.91895664,51.94158504,0
AC13,Engine1,62,47.51060293,85.43636129,85.40562917,1.232405865,101.8301676,1,0,0,0,16.29639335,53.53594562,0
AC13,Engine1,63,50.24103826,90.10136096,89.24295668,1.244214296,103.5084455,1,0,0,0,21.30939874,73.5477632,0
AC13,Engine1,66,52.1423358,90.55062286,98.17837123,0.8792504252,95.8078305,1,0,0,0,39.19357803,70.50206469,0
AC13,Engine1,67,52.87581105,89.62175507,92.83857213,1.061892618,94.88552665,1,0,0,0,-1.897131335,71.51009029,0
AC13,Engine1,71,55.64824457,92.69443014,95.81950757,1.42377047,112.1278641,1,0,0,0,20.97832304,55.14550985,0
AC13,Engine1,75,58.27775965,94.4761133,88.51176158,0.5193122447,97.83054345,0,0,0,0,14.97328347,69.29024765,0
AC13,Engine1,77,59.58610417,99.53334732,93.16567111,1.032845544,99.40885309,1,0,0,0,34.91354236,72.26360063,0
AC13,Engine1,80,60.68107253,91.78034694,95.13512418,1.03391176,93.26405266,1,0,0,0,23.09153992,54.68245369,0
